t,dist,holg_izq,holg_der,e_lat,e_rumbo_deg,v,w,n_front,modo,holg_verdad
24.11,0.811,0.10568497957017589,0.07090294082207194,-0.0005075426157322427,1.6577725688004687,0.06,0.03883250082062842,0,memoria,nan
24.21,0.817,0.09123695951566219,0.0694093852525217,-0.00032939965210965205,1.6645138389286045,0.06,0.0406122735324852,0,memoria,nan
24.3,0.823,0.09854239125149312,0.06719669875270828,-0.00015773865260830522,1.6284538913598032,0.06,0.04121317530823916,0,memoria,nan
24.41,0.829,0.0928508070123501,0.0676136238143599,1.4580774009509412e-05,1.5979281948768882,0.06,0.04196488928266251,0,memoria,nan
24.51,0.835,0.0980712818764586,0.06389501086851657,0.00018367420225226527,1.602073614292286,0.06,0.0435952569633595,0,memoria,nan
24.61,0.842,0.0943874513973026,0.06317375456273899,0.00036732407580283843,1.5241385981929823,0.06,0.0432077718750232,0,memoria,nan
24.71,0.848,0.09004719887640825,0.06339828704274389,0.0005335335657438989,1.4732284313745612,0.06,0.04337083223391122,0,memoria,nan
24.81,0.853,0.093135386335783,0.061565118446084546,0.0006731489650234207,1.4307349352223226,0.06,0.043514893699616766,0,memoria,nan
24.91,0.859,0.09638456987988514,0.0634326369722543,0.0008214515154902208,1.3979124018782516,0.06,0.04399032474026847,0,memoria,nan
25.01,0.865,0.08894289865886318,0.06037267099173644,0.0009589805797539375,1.345207094777753,0.06,0.04384826460537425,0,memoria,nan
25.31,0.884,0.08426069886952556,0.05905267182329299,0.001375103225437567,1.172325199115151,0.06,0.043067330971924354,0,memoria,nan
25.41,0.891,0.0768857146975167,0.05984975448730433,0.0015043875227483197,1.0847228687652073,0.06,0.04193746600218171,0,memoria,nan
25.51,0.897,0.073267377429918,0.05638178828646906,0.001619512179574005,1.0214787443095437,0.06,0.04131786060717429,0,memoria,nan
25.61,0.903,0.07326732029816753,0.057491811641880365,0.0017170488247028048,0.9434015502873884,0.06,0.04015163425372592,0,memoria,nan
25.71,0.908,0.07008840144304215,0.060416442461084796,0.0017972904199259065,0.8875655367094281,0.06,0.03941202519354833,0,memoria,nan
25.81,0.913,0.06544604784098147,0.05984975448730433,0.0018756301671623565,0.7843497655664815,0.06,0.03741490034903233,0,memoria,nan
25.91,0.919,0.062328044823199556,0.05794370575566027,0.001963171499848093,0.7620606428573066,0.06,0.03761924447521975,0,memoria,nan
26.01,0.927,0.06255572094694906,0.06024471915991075,0.0020528987281806105,0.6491692008517552,0.06,0.035471298489730754,0,memoria,nan
26.11,0.932,0.06255566476234171,0.06138425585024654,0.002111703942907238,0.5796343290797721,0.06,0.034180126736210646,0,memoria,nan
26.21,0.938,0.06371363935198977,0.06193013146277676,0.002162476001465824,0.4858074275277232,0.06,0.032180692724696175,0,memoria,nan
26.31,0.945,0.06371363935198977,0.06024474109946454,0.0022197755005896602,0.3996282806218971,0.06,0.030440223426710877,0,memoria,nan
